sourceId,eventType,eventTime,currentAggregateRate
7,SOURCE_ON,804.6357657358977,11.0
5,SOURCE_OFF,804.7588622722627,10.0
8,SOURCE_ON,804.778317555638,11.0
19,SOURCE_ON,804.9216741481492,12.0
3,SOURCE_OFF,805.0034262124151,11.0
2,SOURCE_ON,805.0441775358703,12.0
12,SOURCE_OFF,805.1073348009487,11.0
14,SOURCE_ON,805.2254551614021,12.0
16,SOURCE_OFF,805.3850127986661,11.0
15,SOURCE_OFF,805.4955887324599,10.0
5,SOURCE_ON,805.8694598154573,11.0
4,SOURCE_ON,805.8706488100693,12.0
3,SOURCE_ON,806.0230461104469,13.0
8,SOURCE_OFF,806.2924798643813,12.0
10,SOURCE_OFF,806.3346866621616,11.0
7,SOURCE_OFF,806.5273551814911,10.0
16,SOURCE_ON,806.5854250467888,11.0
19,SOURCE_OFF,806.6269349402818,10.0
17,SOURCE_OFF,807.0044779583242,9.0
9,SOURCE_OFF,807.2467302964657,8.0
3,SOURCE_OFF,807.2757078137004,7.0
5,SOURCE_OFF,807.3470278133761,6.0
1,SOURCE_OFF,807.5567946918384,5.0
4,SOURCE_OFF,807.5992711858198,4.0
12,SOURCE_ON,807.6684773956003,5.0
2,SOURCE_OFF,807.9141892488768,4.0
8,SOURCE_ON,807.9290540170387,5.0
19,SOURCE_ON,808.0239378347304,6.0
14,SOURCE_OFF,808.0629172391236,5.0
17,SOURCE_ON,808.0632008433867,6.0
9,SOURCE_ON,808.2513245053253,7.0
5,SOURCE_ON,808.4276118649223,8.0
3,SOURCE_ON,808.4725362981867,9.0
16,SOURCE_OFF,808.7036868262722,8.0
12,SOURCE_OFF,808.8916899697555,7.0
2,SOURCE_ON,808.9348756344542,8.0
4,SOURCE_ON,809.1523718169474,9.0
8,SOURCE_OFF,809.2548757477552,8.0
15,SOURCE_ON,809.2995986959343,9.0
1,SOURCE_ON,809.5709735638179,10.0
14,SOURCE_ON,809.604971126758,11.0
3,SOURCE_OFF,809.7525623853107,10.0
12,SOURCE_ON,809.9679736546713,11.0
18,SOURCE_ON,809.9814252385626,12.0
7,SOURCE_ON,810.0199027144182,13.0
16,SOURCE_ON,810.1061318087224,14.0
13,SOURCE_ON,810.1446810918259,15.0
9,SOURCE_OFF,810.3513849314488,14.0
10,SOURCE_ON,810.6081150553435,15.0
15,SOURCE_OFF,810.6851690056769,14.0
7,SOURCE_OFF,811.0220085293981,13.0
2,SOURCE_OFF,811.1001368924644,12.0
18,SOURCE_OFF,811.1030268726354,11.0
4,SOURCE_OFF,811.1706122223123,10.0
5,SOURCE_OFF,811.1930646595181,9.0
12,SOURCE_OFF,811.3107190761791,8.0
1,SOURCE_OFF,811.4892242511585,7.0
9,SOURCE_ON,811.7008026971497,8.0
15,SOURCE_ON,811.7731079890212,9.0
17,SOURCE_OFF,811.7798082084521,8.0
10,SOURCE_OFF,812.07394496301,7.0
16,SOURCE_OFF,812.1268154420974,6.0
19,SOURCE_OFF,812.1756683111892,5.0
7,SOURCE_ON,812.2742224462927,6.0
14,SOURCE_OFF,812.3062581604523,5.0
18,SOURCE_ON,812.3508541221313,6.0
1,SOURCE_ON,812.5203694093229,7.0
12,SOURCE_ON,812.5680187907407,8.0
9,SOURCE_OFF,812.9142493635084,7.0
8,SOURCE_ON,812.95811487706,8.0
13,SOURCE_OFF,813.0000966881987,7.0
15,SOURCE_OFF,813.106946877145,6.0
10,SOURCE_ON,813.1211314582335,7.0
18,SOURCE_OFF,813.5417609679993,6.0
16,SOURCE_ON,813.6746874198926,7.0
19,SOURCE_ON,813.8642055371,8.0
9,SOURCE_ON,813.9621441676078,9.0
1,SOURCE_OFF,814.0925086896399,8.0
8,SOURCE_OFF,814.3575364848209,7.0
13,SOURCE_ON,814.3593700966121,8.0
7,SOURCE_OFF,814.3748326967044,7.0
2,SOURCE_ON,814.5129893361562,8.0
16,SOURCE_OFF,814.7270202974825,7.0
12,SOURCE_OFF,814.9994540757701,6.0
17,SOURCE_ON,815.086105249693,7.0
9,SOURCE_OFF,815.1929597050637,6.0
19,SOURCE_OFF,815.254724735475,5.0
7,SOURCE_ON,815.6722211763629,6.0
16,SOURCE_ON,815.8549198270069,7.0
13,SOURCE_OFF,815.9549761654989,6.0
12,SOURCE_ON,816.1735054480067,7.0
19,SOURCE_ON,816.4130391437648,8.0
15,SOURCE_ON,816.4245235920582,9.0
6,SOURCE_OFF,816.5274893371144,8.0
17,SOURCE_OFF,816.5983337282437,7.0
8,SOURCE_ON,816.9162167335402,8.0
16,SOURCE_OFF,816.9278851761632,7.0
14,SOURCE_ON,817.1095271329827,8.0
13,SOURCE_ON,817.1110384199146,9.0
12,SOURCE_OFF,817.5234759656864,8.0
15,SOURCE_OFF,817.796684180187,7.0
2,SOURCE_OFF,817.9941891357864,6.0
6,SOURCE_ON,818.0101905339995,7.0
8,SOURCE_OFF,818.3547951189532,6.0
7,SOURCE_OFF,818.6290558380578,5.0
1,SOURCE_ON,818.8248992947543,6.0
15,SOURCE_ON,818.8960354040584,7.0
19,SOURCE_OFF,818.9205740514889,6.0
9,SOURCE_ON,818.9297468502393,7.0
6,SOURCE_OFF,819.2992330802742,6.0
18,SOURCE_ON,819.423995973351,7.0
4,SOURCE_ON,819.6582409348636,8.0
17,SOURCE_ON,819.7186779035412,9.0
7,SOURCE_ON,819.9242662242497,10.0
15,SOURCE_OFF,819.9974336520178,9.0
13,SOURCE_OFF,820.0347839437428,8.0
19,SOURCE_ON,820.0445353743396,9.0
11,SOURCE_ON,820.4240022190761,10.0
16,SOURCE_ON,820.440679230187,11.0
9,SOURCE_OFF,820.4767372432605,10.0
18,SOURCE_OFF,820.6180553462419,9.0
2,SOURCE_ON,820.7284530806631,10.0
8,SOURCE_ON,820.8052334537551,11.0
7,SOURCE_OFF,821.001723809903,10.0
13,SOURCE_ON,821.1527972878251,11.0
4,SOURCE_OFF,821.2283938962557,10.0
15,SOURCE_ON,821.2528133457154,11.0
6,SOURCE_ON,821.2703917742066,12.0
17,SOURCE_OFF,821.2707883786275,11.0
19,SOURCE_OFF,821.3783714724186,10.0
16,SOURCE_OFF,821.4781467874586,9.0
11,SOURCE_OFF,821.4940416777783,8.0
18,SOURCE_ON,821.8408542323426,9.0
5,SOURCE_ON,821.9437527763744,10.0
2,SOURCE_OFF,822.102241831094,9.0
10,SOURCE_OFF,822.2004242167319,8.0
17,SOURCE_ON,822.3765783722341,9.0
13,SOURCE_OFF,822.3849481358734,8.0
11,SOURCE_ON,822.7396783106436,9.0
8,SOURCE_OFF,822.7933301508605,8.0
7,SOURCE_ON,822.8947839100156,9.0
19,SOURCE_ON,823.0147556740109,10.0
5,SOURCE_OFF,823.161118793601,9.0
4,SOURCE_ON,823.2146180764253,10.0
18,SOURCE_OFF,823.372486374418,9.0
17,SOURCE_OFF,823.4026428271767,8.0
10,SOURCE_ON,823.4256614271039,9.0
1,SOURCE_OFF,823.4597953249455,8.0
13,SOURCE_ON,824.0214763835231,9.0
9,SOURCE_ON,824.0902573771929,10.0
12,SOURCE_ON,824.3193144448475,11.0
4,SOURCE_OFF,824.3202476467882,10.0
19,SOURCE_OFF,824.4226928281445,9.0
17,SOURCE_ON,824.4857256574434,10.0
15,SOURCE_OFF,824.5001771676199,9.0
10,SOURCE_OFF,824.5328280920772,8.0
1,SOURCE_ON,824.6020515714802,9.0
14,SOURCE_OFF,824.6879116306712,8.0
13,SOURCE_OFF,825.2123238252564,7.0
4,SOURCE_ON,825.4762848241578,8.0
17,SOURCE_OFF,825.6395312418471,7.0
15,SOURCE_ON,825.6580780463061,8.0
9,SOURCE_OFF,825.6584630618748,7.0
18,SOURCE_ON,825.8501248814097,8.0
14,SOURCE_ON,825.9028300094989,9.0
16,SOURCE_ON,826.0248208611201,10.0
11,SOURCE_OFF,826.0988745260539,9.0
7,SOURCE_OFF,826.1202861295576,8.0
13,SOURCE_ON,826.3370535568998,9.0
9,SOURCE_ON,826.8064868492859,10.0
4,SOURCE_OFF,826.8448253569461,9.0
19,SOURCE_ON,826.8532134789298,10.0
12,SOURCE_OFF,826.8833243088064,9.0
1,SOURCE_OFF,827.08782710722,8.0
18,SOURCE_OFF,827.0949345334599,7.0
17,SOURCE_ON,827.1313063956447,8.0
16,SOURCE_OFF,827.3535417191517,7.0
13,SOURCE_OFF,827.399414534302,6.0
10,SOURCE_ON,827.7809567707396,7.0
12,SOURCE_ON,828.0481240455863,8.0
4,SOURCE_ON,828.1187833145666,9.0
19,SOURCE_OFF,828.1245425023249,8.0
9,SOURCE_OFF,828.272104712306,7.0
17,SOURCE_OFF,828.3781750541249,6.0
16,SOURCE_ON,828.4706285773174,7.0
0,SOURCE_ON,828.7562089176065,8.0
18,SOURCE_ON,828.8237382703978,9.0
13,SOURCE_ON,828.9944483511465,10.0
10,SOURCE_OFF,829.0323783383528,9.0
4,SOURCE_OFF,829.2917104235277,8.0
9,SOURCE_ON,829.3197691914551,9.0
18,SOURCE_OFF,829.8569830772524,8.0
0,SOURCE_OFF,830.0410781152194,7.0
11,SOURCE_ON,830.0980163081994,8.0
1,SOURCE_ON,830.29799782741,9.0
4,SOURCE_ON,830.4700744643318,10.0
9,SOURCE_OFF,830.5579130265103,9.0
17,SOURCE_ON,830.9067562366495,10.0
10,SOURCE_ON,831.1320455410207,11.0
18,SOURCE_ON,831.2485901380616,12.0
3,SOURCE_ON,831.2608715550722,13.0
0,SOURCE_ON,831.3780852537543,14.0
12,SOURCE_OFF,831.4805319450354,13.0
11,SOURCE_OFF,831.5015327577565,12.0
9,SOURCE_ON,831.6098786101747,13.0
6,SOURCE_OFF,831.849932953662,12.0
4,SOURCE_OFF,832.0351716913567,11.0
19,SOURCE_ON,832.138391280444,12.0
17,SOURCE_OFF,832.1923522598377,11.0
15,SOURCE_OFF,832.3906667858743,10.0
3,SOURCE_OFF,832.4617767172927,9.0
1,SOURCE_OFF,832.5707757604021,8.0
18,SOURCE_OFF,832.6062858783438,7.0
11,SOURCE_ON,832.6396261985543,8.0
8,SOURCE_ON,832.866742204338,9.0
12,SOURCE_ON,832.8927501321689,10.0
2,SOURCE_ON,833.2540465339501,11.0
9,SOURCE_OFF,833.3214381550091,10.0
17,SOURCE_ON,833.3928764189027,11.0
11,SOURCE_OFF,833.6961119987526,10.0
13,SOURCE_OFF,833.9109788968008,9.0
3,SOURCE_ON,834.0337652986406,10.0
18,SOURCE_ON,834.3400893826315,11.0
10,SOURCE_OFF,834.3612185225039,10.0
12,SOURCE_OFF,834.5700053069022,9.0
9,SOURCE_ON,834.6225323076565,10.0
2,SOURCE_OFF,834.8561270857174,9.0
17,SOURCE_OFF,834.9595115487266,8.0
6,SOURCE_ON,835.0472508921517,9.0
16,SOURCE_OFF,835.1383538817124,8.0
4,SOURCE_ON,835.3095249315903,9.0
0,SOURCE_OFF,835.3237763182547,8.0
11,SOURCE_ON,835.4726822978222,9.0
12,SOURCE_ON,835.7284067866389,10.0
9,SOURCE_OFF,835.7600548491713,9.0
18,SOURCE_OFF,835.7966125513832,8.0
8,SOURCE_OFF,835.8731614757522,7.0
13,SOURCE_ON,835.9733971798995,8.0
17,SOURCE_ON,836.055351893645,9.0
2,SOURCE_ON,836.4115278156006,10.0
11,SOURCE_OFF,836.6829930350347,9.0
18,SOURCE_ON,836.831664294091,10.0
12,SOURCE_OFF,836.8986521618924,9.0
3,SOURCE_OFF,837.2726763424894,8.0
19,SOURCE_OFF,837.4602248485606,7.0
6,SOURCE_OFF,837.4618136596049,6.0
17,SOURCE_OFF,837.4729668358603,5.0
13,SOURCE_OFF,837.8560257323385,4.0
2,SOURCE_OFF,837.9922440611733,3.0
3,SOURCE_ON,838.4085653213759,4.0
12,SOURCE_ON,838.4636471031336,5.0
19,SOURCE_ON,838.598689162532,6.0
6,SOURCE_ON,838.7265838992328,7.0
17,SOURCE_ON,838.7393581899316,8.0
11,SOURCE_ON,838.7899873603292,9.0
2,SOURCE_ON,839.1794502533423,10.0
16,SOURCE_ON,839.197442056742,11.0
3,SOURCE_OFF,839.8533950265435,10.0
0,SOURCE_ON,839.901393886246,11.0
9,SOURCE_ON,840.0526575913907,12.0
17,SOURCE_OFF,840.0661259481328,11.0
6,SOURCE_OFF,840.1306442100057,10.0
11,SOURCE_OFF,840.3141866248369,9.0
12,SOURCE_OFF,840.3351528616704,8.0
18,SOURCE_OFF,840.7857956394386,7.0
16,SOURCE_OFF,840.9669208974229,6.0
3,SOURCE_ON,841.0023065753161,7.0
17,SOURCE_ON,841.1635010591948,8.0
19,SOURCE_OFF,841.2829074169057,7.0
11,SOURCE_ON,841.3991662307344,8.0
6,SOURCE_ON,841.7020406866516,9.0
9,SOURCE_OFF,842.2728360149613,8.0
17,SOURCE_OFF,842.2893073711713,7.0
11,SOURCE_OFF,842.5061575113405,6.0
12,SOURCE_ON,842.5613329755062,7.0
8,SOURCE_ON,842.5836532644735,8.0
3,SOURCE_OFF,842.7890452182546,7.0
6,SOURCE_OFF,843.2608360642308,6.0
16,SOURCE_ON,843.3163173587069,7.0
0,SOURCE_OFF,843.4980695895389,6.0
17,SOURCE_ON,843.5768414493573,7.0
2,SOURCE_OFF,843.704672432499,6.0
11,SOURCE_ON,843.8885380204748,7.0
8,SOURCE_OFF,843.9063166116499,6.0
15,SOURCE_ON,844.0452907346598,7.0
6,SOURCE_ON,844.7397228293871,8.0
17,SOURCE_OFF,844.7555452089963,7.0
10,SOURCE_ON,844.7647209820625,8.0
11,SOURCE_OFF,844.9271857945963,7.0
8,SOURCE_ON,844.9450863015784,8.0
0,SOURCE_ON,844.9774198114492,9.0
2,SOURCE_ON,845.3958598594281,10.0
18,SOURCE_ON,845.729956946299,11.0
15,SOURCE_OFF,845.8474217540384,10.0
17,SOURCE_ON,846.1188046257669,11.0
0,SOURCE_OFF,846.2194659271901,10.0
19,SOURCE_ON,846.3577317287577,11.0
3,SOURCE_ON,846.368684157186,12.0
16,SOURCE_OFF,846.4761210136377,11.0
6,SOURCE_OFF,846.4898475958607,10.0
11,SOURCE_ON,846.8615369611065,11.0
15,SOURCE_ON,847.0346479197689,12.0
17,SOURCE_OFF,847.2177718212214,11.0
10,SOURCE_OFF,847.2958793220299,10.0
18,SOURCE_OFF,847.584463555983,9.0
0,SOURCE_ON,847.6495069897147,10.0
19,SOURCE_OFF,847.8534515896671,9.0
6,SOURCE_ON,847.9617649614064,10.0
3,SOURCE_OFF,848.0503589584165,9.0
2,SOURCE_OFF,848.0668307065339,8.0
8,SOURCE_OFF,848.2886102078295,7.0
11,SOURCE_OFF,848.4829217181853,6.0
10,SOURCE_ON,848.523456427993,7.0
19,SOURCE_ON,849.0385481971688,8.0
3,SOURCE_ON,849.2010206439969,9.0
2,SOURCE_ON,849.2249042266715,10.0
5,SOURCE_ON,849.2607367203128,11.0
18,SOURCE_ON,849.4079250302711,12.0
0,SOURCE_OFF,849.6204705157289,11.0
11,SOURCE_ON,849.8558920936244,12.0
10,SOURCE_OFF,850.0886529437145,11.0
16,SOURCE_ON,850.1047700302565,12.0
19,SOURCE_OFF,850.2118467129774,11.0
3,SOURCE_OFF,850.4598966982135,10.0
16,SOURCE_OFF,851.3169307660858,9.0
10,SOURCE_ON,851.5087725576722,10.0
3,SOURCE_ON,851.6196474308775,11.0
8,SOURCE_ON,851.6569599547054,12.0
4,SOURCE_OFF,851.8993171630893,11.0
2,SOURCE_OFF,851.9108392824232,10.0
0,SOURCE_ON,851.9904332662005,11.0
16,SOURCE_ON,852.3201106456178,12.0
15,SOURCE_OFF,852.4256940086025,11.0
6,SOURCE_OFF,852.4410390669524,10.0
19,SOURCE_ON,852.6316060879732,11.0
12,SOURCE_OFF,852.7172844195798,10.0
5,SOURCE_OFF,852.8180388466996,9.0
17,SOURCE_ON,852.9876493424987,10.0
10,SOURCE_OFF,853.0784076510488,9.0
4,SOURCE_ON,853.6912994968303,10.0
3,SOURCE_OFF,853.8627628282385,9.0
5,SOURCE_ON,854.160054864844,10.0
8,SOURCE_OFF,854.1661326112169,9.0
10,SOURCE_ON,854.169817933822,10.0
19,SOURCE_OFF,854.2022506953597,9.0
16,SOURCE_OFF,854.205802793504,8.0
12,SOURCE_ON,854.4050599085315,9.0
15,SOURCE_ON,854.4814094505973,10.0
4,SOURCE_OFF,854.7153191971084,9.0
17,SOURCE_OFF,854.9481936162587,8.0
3,SOURCE_ON,854.9835440653403,9.0
0,SOURCE_OFF,855.1639322372192,8.0
16,SOURCE_ON,855.5910365767737,9.0
10,SOURCE_OFF,855.6010838612723,8.0
15,SOURCE_OFF,855.7429190371502,7.0
12,SOURCE_OFF,855.8316710370507,6.0
9,SOURCE_ON,855.9336723862162,7.0
17,SOURCE_ON,855.9639369708693,8.0
4,SOURCE_ON,856.0239853543048,9.0
0,SOURCE_ON,856.2053120944566,10.0
16,SOURCE_OFF,856.6562115979874,9.0
8,SOURCE_ON,857.0580896547302,10.0
3,SOURCE_OFF,857.2414914371537,9.0
12,SOURCE_ON,857.3373394174296,10.0
9,SOURCE_OFF,857.3415806027647,9.0
13,SOURCE_ON,857.4967755348031,10.0
11,SOURCE_OFF,857.7092490169301,9.0
16,SOURCE_ON,857.8147792214518,10.0
4,SOURCE_OFF,857.8566173278413,9.0
17,SOURCE_OFF,858.3837983589581,8.0
8,SOURCE_OFF,858.6047274461137,7.0
6,SOURCE_ON,858.6200538435168,8.0
9,SOURCE_ON,858.6829823917026,9.0
1,SOURCE_ON,859.0329805190086,10.0
13,SOURCE_OFF,859.1929105999711,9.0
5,SOURCE_OFF,859.5156514214668,8.0
11,SOURCE_ON,859.7397652404219,9.0
3,SOURCE_ON,860.1462758663313,10.0
4,SOURCE_ON,860.3025738530569,11.0
1,SOURCE_OFF,860.3794662968226,10.0
18,SOURCE_OFF,860.4869169500713,9.0
15,SOURCE_ON,860.585432414896,10.0
12,SOURCE_OFF,860.7716418186353,9.0
11,SOURCE_OFF,860.8859549108361,8.0
5,SOURCE_ON,861.1213552408173,9.0
6,SOURCE_OFF,861.2329746759841,8.0
8,SOURCE_ON,861.2364826201176,9.0
4,SOURCE_OFF,861.3842967672456,8.0
13,SOURCE_ON,861.4734618338599,9.0
0,SOURCE_OFF,861.4970865596431,8.0
1,SOURCE_ON,861.5053860419962,9.0
3,SOURCE_OFF,861.6723194178085,8.0
2,SOURCE_ON,861.8814538518865,9.0
15,SOURCE_OFF,861.9900628846641,8.0
11,SOURCE_ON,862.0755630340553,9.0
6,SOURCE_ON,862.3020596239033,10.0
8,SOURCE_OFF,862.363137046202,9.0
13,SOURCE_OFF,862.5826111662752,8.0
0,SOURCE_ON,862.7135789471661,9.0
3,SOURCE_ON,862.8060765048167,10.0
5,SOURCE_OFF,863.0045540031402,9.0
17,SOURCE_ON,863.0981952641789,10.0
11,SOURCE_OFF,863.2444037832668,9.0
6,SOURCE_OFF,863.449810457033,8.0
8,SOURCE_ON,863.5235649298388,9.0
4,SOURCE_ON,864.1039177817689,10.0
5,SOURCE_ON,864.2653565485211,11.0
3,SOURCE_OFF,864.2912709437052,10.0
11,SOURCE_ON,864.4102989065349,11.0
17,SOURCE_OFF,864.7005396975538,10.0
2,SOURCE_OFF,864.8769825188984,9.0
13,SOURCE_ON,864.9113300517677,10.0
19,SOURCE_ON,865.1411269180747,11.0
0,SOURCE_OFF,865.3348466893423,10.0
5,SOURCE_OFF,865.3431138195896,9.0
4,SOURCE_OFF,865.3694546892185,8.0
12,SOURCE_ON,865.3952980830683,9.0
8,SOURCE_OFF,865.4909012852933,8.0
11,SOURCE_OFF,865.7476623986186,7.0
1,SOURCE_OFF,865.9403732006875,6.0
2,SOURCE_ON,866.3397645613591,7.0
0,SOURCE_ON,866.4266950099058,8.0
16,SOURCE_OFF,866.4373688056822,7.0
8,SOURCE_ON,866.5014353438223,8.0
13,SOURCE_OFF,866.6591475281816,7.0
4,SOURCE_ON,866.8169899250651,8.0
19,SOURCE_OFF,866.9407696179243,7.0
3,SOURCE_ON,867.0134246757231,8.0
1,SOURCE_ON,867.17786887452,9.0
12,SOURCE_OFF,867.2120470815762,8.0
6,SOURCE_ON,867.3478960873554,9.0
11,SOURCE_ON,867.5619440433878,10.0
17,SOURCE_ON,867.6042493233869,11.0
16,SOURCE_ON,867.7349311027881,12.0
3,SOURCE_OFF,868.3469893855182,11.0
17,SOURCE_OFF,868.8973647670388,10.0
6,SOURCE_OFF,869.2176834312376,9.0
0,SOURCE_OFF,869.2756863779103,8.0
3,SOURCE_ON,869.4138702762953,9.0
8,SOURCE_OFF,869.7938292505705,8.0
19,SOURCE_ON,869.8030767485459,9.0
18,SOURCE_ON,870.1110276165555,10.0
15,SOURCE_ON,870.1282067943323,11.0
11,SOURCE_OFF,870.2613935424304,10.0
2,SOURCE_OFF,870.3154082559175,9.0
0,SOURCE_ON,870.9745650961836,10.0
13,SOURCE_ON,871.0751806087126,11.0
1,SOURCE_OFF,871.3197733689243,10.0
15,SOURCE_OFF,871.3429248089385,9.0
8,SOURCE_ON,871.5855072751568,10.0
11,SOURCE_ON,871.9520671164498,11.0
13,SOURCE_OFF,872.3768678001524,10.0
1,SOURCE_ON,872.3796286519116,11.0
15,SOURCE_ON,872.3824995026399,12.0
6,SOURCE_ON,872.5135264576427,13.0
0,SOURCE_OFF,872.9573256602172,12.0
3,SOURCE_OFF,872.9936783022326,11.0
11,SOURCE_OFF,873.0019780952722,10.0
16,SOURCE_OFF,873.3077819011418,9.0
1,SOURCE_OFF,873.6513348267239,8.0
19,SOURCE_OFF,873.7757986581684,7.0
18,SOURCE_OFF,874.0505793231493,6.0
14,SOURCE_OFF,874.0548564085275,5.0
16,SOURCE_ON,874.3270125717996,6.0
11,SOURCE_ON,874.6188175095416,7.0
17,SOURCE_ON,874.8206321458738,8.0
4,SOURCE_OFF,874.9767905938194,7.0
19,SOURCE_ON,875.0180723341689,8.0
18,SOURCE_ON,875.4225778853468,9.0
16,SOURCE_OFF,875.5486639138372,8.0
11,SOURCE_OFF,875.7079853551206,7.0
1,SOURCE_ON,875.7756894754311,8.0
8,SOURCE_OFF,875.9702461238613,7.0
19,SOURCE_OFF,876.5862734948391,6.0
18,SOURCE_OFF,876.7164798923668,5.0
4,SOURCE_ON,876.952523523474,6.0
13,SOURCE_ON,876.9866835900815,7.0
8,SOURCE_ON,877.3546130545249,8.0
17,SOURCE_OFF,877.4652256026898,7.0
18,SOURCE_ON,878.0287077084909,8.0
4,SOURCE_OFF,878.1419520332587,7.0
6,SOURCE_OFF,878.2128495434483,6.0
19,SOURCE_ON,878.7166576632561,7.0
18,SOURCE_OFF,879.143298002663,6.0
1,SOURCE_OFF,879.2333273584511,5.0
17,SOURCE_ON,879.3471554701541,6.0
6,SOURCE_ON,879.4145803350578,7.0
11,SOURCE_ON,879.7491188732354,8.0
8,SOURCE_OFF,879.93958195159,7.0
4,SOURCE_ON,879.9694868118022,8.0
15,SOURCE_OFF,880.1477280990714,7.0
18,SOURCE_ON,880.2063716530496,8.0
19,SOURCE_OFF,880.2699652696622,7.0
17,SOURCE_OFF,880.4291611478768,6.0
13,SOURCE_OFF,880.5181472771154,5.0
2,SOURCE_ON,880.5787392685069,6.0
4,SOURCE_OFF,880.9945951155918,5.0
8,SOURCE_ON,881.2628054101858,6.0
19,SOURCE_ON,881.3374798965592,7.0
17,SOURCE_ON,881.4857528879401,8.0
6,SOURCE_OFF,881.587846342783,7.0
11,SOURCE_OFF,882.0699273926697,6.0
2,SOURCE_OFF,882.0916146877713,5.0
15,SOURCE_ON,882.294856229317,6.0
8,SOURCE_OFF,882.4773496203028,5.0
17,SOURCE_OFF,882.7902275636828,4.0
14,SOURCE_ON,883.1030775713672,5.0
2,SOURCE_ON,883.146845368965,6.0
8,SOURCE_ON,883.4998782533505,7.0
13,SOURCE_ON,883.6015185223976,8.0
11,SOURCE_ON,883.7921500267864,9.0
19,SOURCE_OFF,884.1005960219109,8.0
2,SOURCE_OFF,884.3679456111688,7.0
15,SOURCE_OFF,884.3820714633049,6.0
17,SOURCE_ON,884.5427326835163,7.0
13,SOURCE_OFF,884.6517114676035,6.0
3,SOURCE_ON,884.7634870672827,7.0
11,SOURCE_OFF,884.9816816401085,6.0
14,SOURCE_OFF,885.1157895913018,5.0
19,SOURCE_ON,885.321676506016,6.0
18,SOURCE_OFF,885.7487847137324,5.0
15,SOURCE_ON,885.7519985903804,6.0
5,SOURCE_ON,885.821323264002,7.0
13,SOURCE_ON,885.8573470399535,8.0
2,SOURCE_ON,885.8988246102714,9.0
11,SOURCE_ON,886.1786856791628,10.0
17,SOURCE_OFF,886.194971611931,9.0
4,SOURCE_ON,886.2558286511264,10.0
14,SOURCE_ON,886.8611114174374,11.0
2,SOURCE_OFF,886.9424660263171,10.0
5,SOURCE_OFF,887.0286362450832,9.0
19,SOURCE_OFF,887.0920343216868,8.0
17,SOURCE_ON,887.2780103358076,9.0
12,SOURCE_ON,887.2835920839334,10.0
11,SOURCE_OFF,887.3955699391666,9.0
13,SOURCE_OFF,887.4586778871376,8.0
4,SOURCE_OFF,887.5066619879443,7.0
3,SOURCE_OFF,887.8902577931606,6.0
6,SOURCE_ON,887.8908306994344,7.0
1,SOURCE_ON,888.2976110327204,8.0
2,SOURCE_ON,888.5528171273571,9.0
5,SOURCE_ON,888.5678936182303,10.0
13,SOURCE_ON,888.7085473614402,11.0
19,SOURCE_ON,888.9567087344643,12.0
15,SOURCE_OFF,889.0671148487249,11.0
18,SOURCE_ON,889.1742590704735,12.0
17,SOURCE_OFF,889.1803214071001,11.0
14,SOURCE_OFF,889.2081097342723,10.0
12,SOURCE_OFF,889.3077277165158,9.0
0,SOURCE_ON,889.5936915299751,10.0
8,SOURCE_OFF,890.1358904529827,9.0
19,SOURCE_OFF,890.1627652876446,8.0
4,SOURCE_ON,890.2580166920878,9.0
18,SOURCE_OFF,890.3109803417422,8.0
1,SOURCE_OFF,890.3365041810597,7.0
11,SOURCE_ON,890.3795327976248,8.0
6,SOURCE_OFF,890.6690987663071,7.0
0,SOURCE_OFF,890.6710657493021,6.0
15,SOURCE_ON,890.862407985547,7.0
17,SOURCE_ON,890.9200494850292,8.0
12,SOURCE_ON,891.016889122418,9.0
5,SOURCE_OFF,891.2435671326643,8.0
13,SOURCE_OFF,891.284927719445,7.0
18,SOURCE_ON,891.3473024887321,8.0
1,SOURCE_ON,891.382414152018,9.0
11,SOURCE_OFF,891.4036275980034,8.0
2,SOURCE_OFF,891.5461584344529,7.0
8,SOURCE_ON,891.6391100787255,8.0
0,SOURCE_ON,891.8626620781555,9.0
6,SOURCE_ON,892.1729967955292,10.0
15,SOURCE_OFF,892.2090487931864,9.0
2,SOURCE_ON,892.5504799686366,10.0
1,SOURCE_OFF,893.038054186247,9.0
5,SOURCE_ON,893.2063453204415,10.0
6,SOURCE_OFF,893.2257863851887,9.0
17,SOURCE_OFF,893.3918758674536,8.0
19,SOURCE_ON,893.4122332269951,9.0
12,SOURCE_OFF,893.5437652224575,8.0
10,SOURCE_ON,893.6197122195746,9.0
13,SOURCE_ON,893.8111164014517,10.0
18,SOURCE_OFF,893.8370373402197,9.0
15,SOURCE_ON,894.0017935119737,10.0
1,SOURCE_ON,894.039640969072,11.0
19,SOURCE_OFF,894.5222891820599,10.0
5,SOURCE_OFF,894.5718950497081,9.0
2,SOURCE_OFF,894.577152129492,8.0
12,SOURCE_ON,894.6055234212965,9.0
17,SOURCE_ON,894.6405933758713,10.0
14,SOURCE_ON,895.0058071371092,11.0
18,SOURCE_ON,895.081663304963,12.0
15,SOURCE_OFF,895.0911844638166,11.0
13,SOURCE_OFF,895.2861641106334,10.0
10,SOURCE_OFF,895.3333361820463,9.0
1,SOURCE_OFF,895.7267335269571,8.0
12,SOURCE_OFF,895.9339503994565,7.0
17,SOURCE_OFF,896.3050970922521,6.0
13,SOURCE_ON,896.5235436742731,7.0
